TIMESTAMP,LOAD,TEMP
2132009 9:00,141.8,50
2132009 10:00,128.9,60
2132009 11:00,118.2,65
2132009 12:00,110,67
2132009 13:00,102.6,69
2132009 14:00,98.3,69
2132009 15:00,95.9,69
2132009 16:00,94.8,69
2132009 17:00,97.4,67
2132009 18:00,109.1,62
2132009 19:00,128.3,56
2132009 20:00,133,53
2132009 21:00,136.5,51
2132009 22:00,138.9,51
2132009 23:00,138.2,49
2142009 0:00,133.2,48
2142009 1:00,128.5,46
2142009 2:00,128.4,45
2142009 3:00,130,44
2142009 4:00,132.7,45
2142009 5:00,136.8,45
2142009 6:00,144.3,46
2142009 7:00,155.1,46
2142009 8:00,166.9,47
2142009 9:00,173.3,47
2142009 10:00,166.5,47
2142009 11:00,155.9,48
2142009 12:00,146.8,51
2142009 13:00,135.4,55
2142009 14:00,124.3,56
2142009 15:00,116,59
2142009 16:00,113.1,59
2142009 17:00,115.3,59
2142009 18:00,122.7,57
2142009 19:00,140.2,53
2142009 20:00,144.8,49
2142009 21:00,147.3,47
2142009 22:00,147.8,45
2142009 23:00,144.1,41
2152009 0:00,138.2,41
2152009 1:00,132.9,41
2152009 2:00,131.1,41
2152009 3:00,132.8,41
2152009 4:00,137.5,39
2152009 5:00,144.5,41
2152009 6:00,154.2,36
2152009 7:00,166.2,34
2152009 8:00,180.4,37
2152009 9:00,185.1,43
2152009 10:00,177.5,46
2152009 11:00,160,49
2152009 12:00,142.6,51
2152009 13:00,132.8,53
2152009 14:00,124.7,54
2152009 15:00,118,55
2152009 16:00,115,55
2152009 17:00,120.1,53
2152009 18:00,136.3,49
2152009 19:00,160.5,47
2152009 20:00,169.6,46
2152009 21:00,172.4,45
2152009 22:00,169.8,42
2152009 23:00,160.5,37
2162009 0:00,150.8,38
2162009 1:00,144.5,43
2162009 2:00,143.5,42
2162009 3:00,146,41
2162009 4:00,150.6,41
2162009 5:00,160.9,40
2162009 6:00,175.3,39
2162009 7:00,197.2,38
2162009 8:00,201.7,38
2162009 9:00,192.3,39
2162009 10:00,182.1,42
2162009 11:00,170,45
2162009 12:00,159,46
2162009 13:00,151,48
2162009 14:00,149.8,49
2162009 15:00,148.3,50
2162009 16:00,151.9,50
2162009 17:00,162.6,48
2162009 18:00,183.5,45
2162009 19:00,209.5,39
2162009 20:00,214.7,38
2162009 21:00,214.7,38
2162009 22:00,208.3,37
2162009 23:00,198.6,34
2172009 0:00,188.9,32
2172009 1:00,184.8,28
2172009 2:00,185.4,27
2172009 3:00,188.7,26
2172009 4:00,193,24
2172009 5:00,201.2,23
2172009 6:00,218.8,22
2172009 7:00,244.8,20
2172009 8:00,239.1,25
2172009 9:00,211.1,32
2172009 10:00,188.9,36
2172009 11:00,169.3,39
2172009 12:00,153.4,42
2172009 13:00,140.8,45
2172009 14:00,131.2,46
2172009 15:00,124.5,49
2172009 16:00,122,49
2172009 17:00,128.6,49
2172009 18:00,149.9,44
2172009 19:00,186.8,41
2172009 20:00,200.9,41
2172009 21:00,205.8,41
2172009 22:00,202.6,41
2172009 23:00,192.2,43
2182009 0:00,178.4,43
2182009 1:00,169.4,43
2182009 2:00,164.5,42
2182009 3:00,162,42
2182009 4:00,160.8,42
2182009 5:00,163.4,41
2182009 6:00,175.9,40
2182009 7:00,196.8,39
2182009 8:00,193.5,39
2182009 9:00,180.6,40
2182009 10:00,176.8,41
2182009 11:00,176,46
2182009 12:00,172.6,50
2182009 13:00,165.6,51
2182009 14:00,157.9,52
2182009 15:00,152.4,53
2182009 16:00,149.9,54
2182009 17:00,154.6,56
2182009 18:00,162.6,57
2182009 19:00,170.2,58
2182009 20:00,163.6,59
2182009 21:00,154.9,59
2182009 22:00,143.3,60
2182009 23:00,127.6,57
2192009 0:00,113.9,55
2192009 1:00,104.7,54
2192009 2:00,100.5,52
2192009 3:00,98.9,54
2192009 4:00,99.5,52
2192009 5:00,104.1,50
2192009 6:00,117.1,50
2192009 7:00,139.5,50
2192009 8:00,138.8,50
2192009 9:00,123.9,52
2192009 10:00,115.7,52
2192009 11:00,110.5,54
2192009 12:00,107.7,56
2192009 13:00,104.6,57
2192009 14:00,101.9,57
2192009 15:00,100.2,57
2192009 16:00,100.6,56
2192009 17:00,108,55
2192009 18:00,124.1,50
2192009 19:00,155.3,47
2192009 20:00,167.2,44
2192009 21:00,173.6,41
2192009 22:00,173.8,39
2192009 23:00,168.4,36
2202009 0:00,162.7,35
2202009 1:00,160.6,35
2202009 2:00,164,32
2202009 3:00,169,31
2202009 4:00,176.2,30
2202009 5:00,187.4,29
2202009 6:00,206.9,26
2202009 7:00,235.9,26
2202009 8:00,232.2,29
2202009 9:00,210.7,33
2202009 10:00,197.5,36
2202009 11:00,183.5,38
2202009 12:00,171.6,42
2202009 13:00,161.5,44
2202009 14:00,151.8,45
2202009 15:00,145.4,45
2202009 16:00,144.1,46
2202009 17:00,151.4,46
2202009 18:00,169.1,44
2202009 19:00,197.4,35
2202009 20:00,205.7,30
2202009 21:00,209.5,28
2202009 22:00,208.4,28
2202009 23:00,203.3,26
2212009 0:00,197.2,25
2212009 1:00,192.7,24
2212009 2:00,192.9,23
2212009 3:00,194.9,22
2212009 4:00,198.9,22
2212009 5:00,204.7,21
2212009 6:00,215,20
2212009 7:00,227,18
2212009 8:00,233.8,23
2212009 9:00,219,31
2212009 10:00,194.9,41
2212009 11:00,172.5,48
2212009 12:00,154.3,50
2212009 13:00,139.9,53
2212009 14:00,128.9,54
2212009 15:00,121.2,55
2212009 16:00,119.1,55
2212009 17:00,123.4,54
2212009 18:00,135.5,52
2212009 19:00,163.3,47
2212009 20:00,173.6,36
2212009 21:00,177.9,41
2212009 22:00,176.2,43
2212009 23:00,170.3,42
2222009 0:00,160.8,41
2222009 1:00,151.6,42
2222009 2:00,146.7,44
2222009 3:00,143.7,45
2222009 4:00,141.4,45
2222009 5:00,140.5,46
2222009 6:00,141.5,47
2222009 7:00,146.1,47
2222009 8:00,157,44
2222009 9:00,169.1,48
2222009 10:00,172.6,51
2222009 11:00,165.9,50
2222009 12:00,156.1,50
2222009 13:00,153.9,51
2222009 14:00,149.1,50
2222009 15:00,140.4,50
2222009 16:00,136,50
2222009 17:00,139.1,46
2222009 18:00,153.4,42
2222009 19:00,183.1,39
2222009 20:00,195.4,36
2222009 21:00,201.7,35
2222009 22:00,199.3,32
2222009 23:00,190.8,30
2232009 0:00,182.2,30
2232009 1:00,179.5,28
2232009 2:00,181.1,29
2232009 3:00,185.6,28
2232009 4:00,191.1,27
2232009 5:00,200.4,22
2232009 6:00,218.1,22
2232009 7:00,244.6,24
2232009 8:00,238.5,27
2232009 9:00,213.2,32
2232009 10:00,200,36
2232009 11:00,186.1,38
2232009 12:00,173.1,41
2232009 13:00,161.2,42
2232009 14:00,151.2,43
2232009 15:00,145.2,44
2232009 16:00,144.3,45
2232009 17:00,153.8,44
2232009 18:00,176.3,41
2232009 19:00,209.7,35
2232009 20:00,220.5,30
2232009 21:00,223.8,28
2232009 22:00,218,25
2232009 23:00,206.5,27
2242009 0:00,196.8,27
2242009 1:00,192.8,27
2242009 2:00,194.6,28
2242009 3:00,199.5,27
2242009 4:00,205.7,22
2242009 5:00,214.7,20
2242009 6:00,233.2,19
2242009 7:00,260.3,18
2242009 8:00,251.7,23
2242009 9:00,222,30
2242009 10:00,203.6,33
2242009 11:00,185.8,35
2242009 12:00,169.7,38
2242009 13:00,154.9,42
2242009 14:00,144.7,44
2242009 15:00,136.2,45
2242009 16:00,134.3,46
2242009 17:00,141.3,46
2242009 18:00,158.5,43
2242009 19:00,197.6,35
2242009 20:00,214.6,32
2242009 21:00,221.3,30
2242009 22:00,219.9,29
2242009 23:00,211.6,28
2252009 0:00,204.2,28
2252009 1:00,201.9,26
2252009 2:00,205.9,25
2252009 3:00,211.1,26
2252009 4:00,217.4,26
2252009 5:00,227.9,27
2252009 6:00,245.3,28
2252009 7:00,262.5,28
2252009 8:00,254.3,30
2252009 9:00,222.3,34
2252009 10:00,189.8,38
2252009 11:00,160.7,43
2252009 12:00,142,48
2252009 13:00,132,49
2252009 14:00,122.2,50
2252009 15:00,116.5,52
2252009 16:00,116.4,54
2252009 17:00,122.8,53
2252009 18:00,139,51
2252009 19:00,171.1,47
2252009 20:00,184.5,45
2252009 21:00,189.7,44
2252009 22:00,188,41
2252009 23:00,179.4,39
2262009 0:00,168.4,40
2262009 1:00,162.4,43
2262009 2:00,161.6,41
2262009 3:00,163.1,39
2262009 4:00,167.1,40
2262009 5:00,176.2,41
2262009 6:00,193.7,41
2262009 7:00,218.2,42
2262009 8:00,210.4,43
2262009 9:00,176.2,44
2262009 10:00,148.4,47
2262009 11:00,128.8,53
2262009 12:00,116.7,58
2262009 13:00,108.1,62
2262009 14:00,103.2,62
2262009 15:00,99.6,62
2262009 16:00,99,62
2262009 17:00,101.9,61
2262009 18:00,110.2,61
2262009 19:00,133,54
2262009 20:00,141.8,57
2262009 21:00,143,57
2262009 22:00,139.6,57
2262009 23:00,129.8,55
2272009 0:00,119.7,55
2272009 1:00,113.6,54
2272009 2:00,112,54
2272009 3:00,112.7,54
2272009 4:00,115.8,53
2272009 5:00,121.9,53
2272009 6:00,136.1,52
2272009 7:00,159.1,51
2272009 8:00,157,54
2272009 9:00,137.9,58
2272009 10:00,125,62
2272009 11:00,113.5,65
2272009 12:00,105.6,66
2272009 13:00,99.8,66
2272009 14:00,96.3,63
2272009 15:00,93.3,59
2272009 16:00,93.5,58
2272009 17:00,97.4,58
2272009 18:00,104.7,58
2272009 19:00,120.2,55
2272009 20:00,122.1,53
2272009 21:00,119.3,52
2272009 22:00,114.6,52
2272009 23:00,107.3,52
2282009 0:00,98,52
2282009 1:00,90.4,54
2282009 2:00,86.2,54
2282009 3:00,83.3,54
2282009 4:00,83,54
2282009 5:00,84.4,54
2282009 6:00,88.7,54
2282009 7:00,96.3,54
2282009 8:00,106.1,54
2282009 9:00,120.3,54
2282009 10:00,130,55
2282009 11:00,136.1,55
2282009 12:00,140.1,56
2282009 13:00,144.1,57
2282009 14:00,147.5,56
2282009 15:00,151.5,57
2282009 16:00,155.1,57
2282009 17:00,161.1,57
2282009 18:00,169.8,50
2282009 19:00,178.4,48
2282009 20:00,177.7,45
2282009 21:00,173.5,43
2282009 22:00,167.8,43
2282009 23:00,159.7,41
312009 0:00,150.8,40
312009 1:00,142.9,40
312009 2:00,140.5,39
312009 3:00,140.8,39
312009 4:00,143.2,38
312009 5:00,147.1,37
312009 6:00,152.9,37
312009 7:00,162.7,36
312009 8:00,177.9,36
312009 9:00,194.9,36
312009 10:00,199.5,36
312009 11:00,193.1,35
312009 12:00,186.4,35
312009 13:00,186.3,35
312009 14:00,187.6,36
312009 15:00,188,38
312009 16:00,188.7,38
312009 17:00,192.8,37
312009 18:00,197.8,37
312009 19:00,205,34
312009 20:00,206.6,34
312009 21:00,202.5,34
312009 22:00,196.5,34
312009 23:00,182.5,33
322009 0:00,170.7,34
322009 1:00,162.2,34
322009 2:00,159.7,34
322009 3:00,160.1,34
322009 4:00,164.6,33
322009 5:00,174.6,32
322009 6:00,192.4,32
322009 7:00,217.6,31
322009 8:00,234.7,30
322009 9:00,237.8,30
322009 10:00,240.7,31
322009 11:00,238.5,31
322009 12:00,236.2,32
322009 13:00,232.4,32
322009 14:00,231.9,34
322009 15:00,230.5,34
322009 16:00,229.5,35
322009 17:00,234.1,35
322009 18:00,245.2,33
322009 19:00,260.6,31
322009 20:00,262.4,30
322009 21:00,257.6,29
322009 22:00,247.4,29
322009 23:00,212.7,27
332009 0:00,202.4,26
332009 1:00,230.5,24
332009 2:00,241.5,21
332009 3:00,239.7,20
332009 4:00,243.4,19
332009 5:00,252.3,18
332009 6:00,267.6,17
332009 7:00,291.2,19
332009 8:00,289.9,23
332009 9:00,271.6,26
332009 10:00,249.7,28
332009 11:00,231.5,29
332009 12:00,217.3,32
332009 13:00,204.2,34
332009 14:00,194.4,35
332009 15:00,186.3,37
332009 16:00,183.8,38
332009 17:00,192.6,37
332009 18:00,214.5,34
332009 19:00,249.4,30
332009 20:00,260.9,28
332009 21:00,262.8,26
332009 22:00,258,23
332009 23:00,249.1,22
342009 0:00,242.2,22
342009 1:00,240.4,22
342009 2:00,241.5,20
342009 3:00,244.6,21
342009 4:00,248.9,20
342009 5:00,256.4,19
342009 6:00,272.1,17
342009 7:00,295,18
342009 8:00,280,23
342009 9:00,238.7,29
342009 10:00,209.8,37
342009 11:00,188.6,41
342009 12:00,172.1,44
342009 13:00,158,46
342009 14:00,147.6,46
342009 15:00,139.1,47
342009 16:00,135.8,47
342009 17:00,141.2,48
342009 18:00,158.8,48
342009 19:00,196.7,40
342009 20:00,215,35
342009 21:00,221.9,32
342009 22:00,221.4,32
342009 23:00,212.1,30
352009 0:00,203.1,30
352009 1:00,200.1,28
352009 2:00,201.4,27
352009 3:00,205,26
352009 4:00,208.9,26
352009 5:00,215.6,24
352009 6:00,230.7,25
352009 7:00,254.5,25
352009 8:00,239,29
352009 9:00,200.3,37
352009 10:00,172.5,47
352009 11:00,151.7,52
352009 12:00,137.1,55
352009 13:00,124.6,57
352009 14:00,116.4,59
352009 15:00,110.6,61
352009 16:00,108.8,61
352009 17:00,112.9,60
352009 18:00,124.1,57
352009 19:00,153.4,52
352009 20:00,169.1,51
352009 21:00,173.7,53
352009 22:00,171.8,49
352009 23:00,161.3,47
362009 0:00,150.8,45
362009 1:00,144.6,45
362009 2:00,143.7,45
362009 3:00,145.2,45
362009 4:00,147.7,46
362009 5:00,154.3,46
362009 6:00,168.7,46
362009 7:00,189.3,46
362009 8:00,181.3,49
362009 9:00,153.6,56
362009 10:00,135,61
362009 11:00,121.5,64
362009 12:00,112.1,68
362009 13:00,106.3,68
362009 14:00,101.2,68
362009 15:00,98.1,68
362009 16:00,96.7,68
362009 17:00,97,68
362009 18:00,101.1,68
362009 19:00,116.9,65
362009 20:00,123.4,62
362009 21:00,121.7,62
362009 22:00,117.7,59
362009 23:00,111.2,60
372009 0:00,102.7,57
372009 1:00,95.4,58
372009 2:00,92.7,51
372009 3:00,92.6,48
372009 4:00,93.8,46
372009 5:00,96,45
372009 6:00,102.8,43
372009 7:00,110.5,46
372009 8:00,119.7,52
372009 9:00,122.1,59
372009 10:00,119.1,64
372009 11:00,113.6,68
372009 12:00,109.8,72
372009 13:00,106.6,75
372009 14:00,104.8,77
372009 15:00,102.9,80
372009 16:00,102.8,81
372009 17:00,104,80
372009 18:00,105.5,77
372009 19:00,116.2,73
372009 20:00,119.8,69
372009 21:00,115.2,65
372009 22:00,108.5,63
372009 23:00,100.4,63
382009 0:00,91,62
382009 1:00,82.5,60
382009 2:00,80.2,59
382009 3:00,77.9,58
382009 4:00,76.1,57
382009 5:00,76.3,58
382009 6:00,78.4,56
382009 7:00,83.8,55
382009 8:00,91.2,55
382009 9:00,104.9,57
382009 10:00,112,63
382009 11:00,109.8,70
382009 12:00,105,73
382009 13:00,104.5,76
382009 14:00,104.8,77
382009 15:00,104,80
382009 16:00,103.2,80
382009 17:00,103.3,80
382009 18:00,103.7,79
382009 19:00,105.1,75
382009 20:00,117.4,72
382009 21:00,124.7,71
382009 22:00,119.1,68
382009 23:00,106.5,69
392009 0:00,92.6,68
392009 1:00,81.5,68
392009 2:00,76.3,67
392009 3:00,73.5,66
392009 4:00,73.1,65
392009 5:00,75.6,63
392009 6:00,84.6,63
392009 7:00,105.5,64
392009 8:00,111,62
392009 9:00,102.1,64
392009 10:00,100.6,69
392009 11:00,102.4,74
392009 12:00,102.3,77
392009 13:00,102.4,81
392009 14:00,103.3,82
392009 15:00,103.1,83
392009 16:00,104,83
392009 17:00,107.3,84
392009 18:00,109.4,83
392009 19:00,112.6,78
392009 20:00,123.6,67
392009 21:00,128.2,60
392009 22:00,119.1,57
392009 23:00,105.8,54
3102009 0:00,90.8,51
3102009 1:00,80.8,49
3102009 2:00,77.3,49
3102009 3:00,76.3,50
3102009 4:00,77.6,51
3102009 5:00,83.4,59
3102009 6:00,98.5,57
3102009 7:00,127.7,54
3102009 8:00,136.6,52
3102009 9:00,126.6,54
3102009 10:00,119.7,57
3102009 11:00,113.2,60
3102009 12:00,107.2,62
3102009 13:00,103.1,65
3102009 14:00,100.2,70
3102009 15:00,97,70
3102009 16:00,96.5,72
3102009 17:00,99,72
3102009 18:00,102.9,71
3102009 19:00,111.8,69
3102009 20:00,130.6,62
3102009 21:00,138.1,61
3102009 22:00,131.6,63
3102009 23:00,121.4,64
3112009 0:00,108,64
3112009 1:00,99.6,64
3112009 2:00,96.6,64
3112009 3:00,94.6,64
3112009 4:00,94.5,63
3112009 5:00,96.1,63
3112009 6:00,106.9,62
3112009 7:00,128.7,62
3112009 8:00,130.4,62
3112009 9:00,117,63
3112009 10:00,110.8,65
3112009 11:00,106.6,70
3112009 12:00,103.2,74
3112009 13:00,99.6,79
3112009 14:00,99.4,81
3112009 15:00,100,81
3112009 16:00,101.8,80
3112009 17:00,104.9,80
3112009 18:00,107.5,79
3112009 19:00,112,79
3112009 20:00,122,72
3112009 21:00,128,72
3112009 22:00,119.6,70
3112009 23:00,106.9,66
3122009 0:00,92.1,62
3122009 1:00,81.3,58
3122009 2:00,76,55
3122009 3:00,73.4,56
3122009 4:00,73.6,56
3122009 5:00,77.3,55
3122009 6:00,89.2,54
3122009 7:00,115.3,51
3122009 8:00,124.8,50
3122009 9:00,118.8,52
3122009 10:00,118.2,55
3122009 11:00,117.6,56
3122009 12:00,117.8,60
3122009 13:00,115.9,61
3122009 14:00,113.5,63
3122009 15:00,111,64
3122009 16:00,112.4,63
3122009 17:00,118.9,62
3122009 18:00,128.6,61
3122009 19:00,142.8,58
3122009 20:00,160.4,56
3122009 21:00,166.1,54
3122009 22:00,160.7,52
3122009 23:00,148.7,50
3132009 0:00,134.9,50
3132009 1:00,125.7,48
3132009 2:00,122.8,48
3132009 3:00,121.8,48
3132009 4:00,122.9,48
3132009 5:00,128.1,48
3132009 6:00,141.2,48
3132009 7:00,166.6,47
3132009 8:00,174,43
3132009 9:00,166.9,42
3132009 10:00,167.2,41
3132009 11:00,170.4,40
3132009 12:00,170.8,39
3132009 13:00,169.1,39
3132009 14:00,167.9,41
3132009 15:00,166.3,40
3132009 16:00,167.7,41
3132009 17:00,172.3,41
3132009 18:00,176.9,41
3132009 19:00,181.3,41
3132009 20:00,187.2,41
3132009 21:00,185.4,41
3132009 22:00,178,41
3132009 23:00,167.4,41
3142009 0:00,154.9,41
3142009 1:00,145.8,40
3142009 2:00,140.9,40
3142009 3:00,139.2,39
3142009 4:00,139.1,40
3142009 5:00,141.1,39
3142009 6:00,145.4,39
3142009 7:00,153.1,39
3142009 8:00,162.5,39
3142009 9:00,173.2,39
3142009 10:00,179.8,40
3142009 11:00,180,40
3142009 12:00,176.1,41
3142009 13:00,170.8,41
3142009 14:00,163.6,41
3142009 15:00,159.3,42
3142009 16:00,156.7,42
3142009 17:00,158.5,43
3142009 18:00,160,43
3142009 19:00,162.8,42
3142009 20:00,171.2,43
3142009 21:00,170.6,43
3142009 22:00,164.8,43
3142009 23:00,155.3,43
3152009 0:00,144.1,43
3152009 1:00,134.2,43
3152009 2:00,128,43
3152009 3:00,125,43
3152009 4:00,123.9,43
3152009 5:00,125,43
3152009 6:00,128.8,43
3152009 7:00,135.5,43
3152009 8:00,147.6,44
3152009 9:00,162.2,45
3152009 10:00,168.9,45
3152009 11:00,163.4,46
3152009 12:00,155,46
3152009 13:00,151.7,48
3152009 14:00,147.7,48
3152009 15:00,144.3,48
3152009 16:00,140.8,48
3152009 17:00,141.1,48
3152009 18:00,143.3,48
3152009 19:00,145.7,49
3152009 20:00,155,49
3152009 21:00,156.9,49
3152009 22:00,149.1,49
3152009 23:00,136.6,49
3162009 0:00,124.8,49
3162009 1:00,116.1,50
3162009 2:00,112.6,50
3162009 3:00,111.9,50
3162009 4:00,112.8,50
3162009 5:00,116.9,49
3162009 6:00,129.4,50
3162009 7:00,153.2,48
3162009 8:00,155.9,48
3162009 9:00,146.3,48
3162009 10:00,143.3,48
3162009 11:00,141.8,48
3162009 12:00,139.2,50
3162009 13:00,135.3,50
3162009 14:00,131.8,52
3162009 15:00,130.8,52
3162009 16:00,132.2,52
3162009 17:00,138.7,52
3162009 18:00,147.5,52
3162009 19:00,154.4,52
3162009 20:00,163.3,52
3162009 21:00,162.4,52
3162009 22:00,152.6,50
3162009 23:00,139.2,50
3172009 0:00,125.4,50
3172009 1:00,116.9,50
3172009 2:00,114.3,50
3172009 3:00,113.7,50
3172009 4:00,115.8,50
3172009 5:00,120.9,49
3172009 6:00,134.1,48
3172009 7:00,158.9,48
3172009 8:00,162,47
3172009 9:00,152.5,48
3172009 10:00,151.2,48
3172009 11:00,150.4,49
3172009 12:00,147.5,51
3172009 13:00,143.9,53
3172009 14:00,141.3,54
3172009 15:00,137.1,55
3172009 16:00,137.5,57
3172009 17:00,140.5,59
3172009 18:00,145.4,58
3172009 19:00,151.7,58
3172009 20:00,162.9,51
3172009 21:00,167.5,47
3172009 22:00,160.1,45
3172009 23:00,151.3,43
3182009 0:00,139.7,41
3182009 1:00,134.9,39
3182009 2:00,135.2,41
3182009 3:00,137.4,39
3182009 4:00,141.1,37
3182009 5:00,148,37
3182009 6:00,162.1,41
3182009 7:00,183.8,41
3182009 8:00,188.1,43
3182009 9:00,177.4,43
3182009 10:00,159.6,45
3182009 11:00,139.5,45
3182009 12:00,122.5,46
3182009 13:00,111.9,50
3182009 14:00,105.5,54
3182009 15:00,102.1,59
3182009 16:00,100.3,63
3182009 17:00,101.6,64
3182009 18:00,103.3,65
3182009 19:00,108,62
3182009 20:00,121.1,57
3182009 21:00,133.9,51
3182009 22:00,130.7,48
3182009 23:00,123.3,47
3192009 0:00,112.8,45
3192009 1:00,107,43
3192009 2:00,105.8,43
3192009 3:00,107.6,41
3192009 4:00,110.7,39
3192009 5:00,117.6,37
3192009 6:00,132.4,37
3192009 7:00,159.6,36
3192009 8:00,160.6,37
3192009 9:00,140.7,46
3192009 10:00,126.3,56
3192009 11:00,115.1,63
3192009 12:00,107.4,67
3192009 13:00,101.6,69
3192009 14:00,99.6,72
3192009 15:00,97.9,73
3192009 16:00,97.5,74
3192009 17:00,99.9,74
3192009 18:00,103.4,74
3192009 19:00,109.6,71
3192009 20:00,123,63
3192009 21:00,130.1,59
3192009 22:00,125.3,55
3192009 23:00,116.4,52
3202009 0:00,105.9,49
3202009 1:00,99.8,49
3202009 2:00,98.4,48
3202009 3:00,99.1,48
3202009 4:00,101.9,48
3202009 5:00,108.9,46
3202009 6:00,125,45
3202009 7:00,154.1,43
3202009 8:00,159.1,41
3202009 9:00,147.3,46
3202009 10:00,137.8,50
3202009 11:00,129.9,54
3202009 12:00,121.5,56
3202009 13:00,115.4,59
3202009 14:00,110.9,59
3202009 15:00,106.5,60
3202009 16:00,104,61
3202009 17:00,105.8,61
3202009 18:00,109.6,61
3202009 19:00,118,58
3202009 20:00,137.1,50
3202009 21:00,151.6,44
3202009 22:00,154.2,40
3202009 23:00,153,39
3212009 0:00,146.6,34
3212009 1:00,142.4,35
3212009 2:00,142.1,35
3212009 3:00,145.4,35
3212009 4:00,149.2,35
3212009 5:00,155.5,34
3212009 6:00,164.7,32
3212009 7:00,177.2,35
3212009 8:00,189.5,38
3212009 9:00,187.6,41
3212009 10:00,173.3,44
3212009 11:00,158.9,46
3212009 12:00,146.1,49
3212009 13:00,134.1,51
3212009 14:00,124.2,53
3212009 15:00,116.1,55
3212009 16:00,111.8,57
3212009 17:00,110.1,57
3212009 18:00,112.4,57
3212009 19:00,120,56
3212009 20:00,139.5,49
3212009 21:00,155.4,45
3212009 22:00,157.5,44
3212009 23:00,154.7,42
3222009 0:00,148.5,38
3222009 1:00,144.1,35
3222009 2:00,145.5,34
3222009 3:00,149.9,34
3222009 4:00,155.3,33
3222009 5:00,161.6,32
3222009 6:00,170,32
3222009 7:00,181.9,31
3222009 8:00,196.5,31
3222009 9:00,196.6,36
3222009 10:00,175.5,45
3222009 11:00,148.2,52
3222009 12:00,127.5,57
3222009 13:00,117.6,60
3222009 14:00,111.4,62
3222009 15:00,105.4,65
3222009 16:00,101.7,66
3222009 17:00,100.4,66
3222009 18:00,101.1,66
3222009 19:00,104.1,64
3222009 20:00,119.2,53
3222009 21:00,135.3,50
3222009 22:00,134.1,56
3222009 23:00,126.7,55
3232009 0:00,118.6,51
3232009 1:00,113.6,44
3232009 2:00,114.2,51
3232009 3:00,117.1,49
3232009 4:00,122.2,47
3232009 5:00,130.8,46
3232009 6:00,149,40
3232009 7:00,178.5,38
3232009 8:00,180.3,38
3232009 9:00,158.5,44
3232009 10:00,143.6,48
3232009 11:00,132.7,53
3232009 12:00,124.4,58
3232009 13:00,115.8,63
3232009 14:00,110.4,68
3232009 15:00,105.2,69
3232009 16:00,102.4,70
3232009 17:00,104.2,70
3232009 18:00,107.2,70
3232009 19:00,114.8,65
3232009 20:00,133.9,57
3232009 21:00,149.7,54
3232009 22:00,148.4,58
3232009 23:00,142.2,57
3242009 0:00,133.9,55
3242009 1:00,131.1,54
3242009 2:00,134.2,52
3242009 3:00,139.1,45
3242009 4:00,146,44
3242009 5:00,155.6,40
3242009 6:00,174.1,43
3242009 7:00,203.5,46
3242009 8:00,203.9,46
3242009 9:00,180.8,48
3242009 10:00,163.3,51
3242009 11:00,150.3,53
3242009 12:00,138.7,54
3242009 13:00,128.5,57
3242009 14:00,120.7,60
3242009 15:00,114.7,61
3242009 16:00,111.6,63
3242009 17:00,114.2,63
3242009 18:00,121,62
3242009 19:00,133.6,59
3242009 20:00,157.4,55
3242009 21:00,176,53
3242009 22:00,175.5,51
3242009 23:00,166.3,51
3252009 0:00,156,50
3252009 1:00,151.5,50
3252009 2:00,152.8,49
3252009 3:00,155,47
3252009 4:00,157.2,46
3252009 5:00,163.9,45
3252009 6:00,179.5,45
3252009 7:00,206.2,44
3252009 8:00,202.5,44
3252009 9:00,180.1,44
3252009 10:00,168.5,45
3252009 11:00,160.4,46
3252009 12:00,153.1,46
3252009 13:00,144.2,45
3252009 14:00,139.6,46
3252009 15:00,136.8,48
3252009 16:00,140.3,51
3252009 17:00,147.1,51
3252009 18:00,155.9,51
3252009 19:00,162.6,50
3252009 20:00,169.2,46
3252009 21:00,170.8,45
3252009 22:00,161.2,43
3252009 23:00,147.5,43
3262009 0:00,132.3,42
3262009 1:00,122.7,43
3262009 2:00,118.6,43
3262009 3:00,117.1,43
3262009 4:00,116.8,45
3262009 5:00,119.9,45
3262009 6:00,130.9,45
3262009 7:00,153,46
3262009 8:00,150.6,46
3262009 9:00,142.8,46
3262009 10:00,135.8,48
3262009 11:00,132.4,49
3262009 12:00,126.5,50
3262009 13:00,120,51
3262009 14:00,113.3,51
3262009 15:00,109.3,52
3262009 16:00,108.6,53
3262009 17:00,112.1,54
3262009 18:00,118.6,54
3262009 19:00,123.7,55
3262009 20:00,132.8,56
3262009 21:00,132.6,57
3262009 22:00,124.2,57
3262009 23:00,111.7,58
3272009 0:00,98.5,55
3272009 1:00,89.1,54
3272009 2:00,84.6,52
