TIMESTAMP,POWER
8292009 4:00,72
8292009 5:00,70
8292009 6:00,70
8292009 7:00,70
8292009 8:00,72
8292009 9:00,74
8292009 10:00,78
8292009 11:00,83
8292009 12:00,85
8292009 13:00,88
8292009 14:00,88
8292009 15:00,89
8292009 16:00,90
8292009 17:00,91
8292009 18:00,90
8292009 19:00,87
8292009 20:00,81
8292009 21:00,77
8292009 22:00,75
8292009 23:00,74
8302009 0:00,73
8302009 1:00,74
8302009 2:00,74
8302009 3:00,69
8302009 4:00,70
8302009 5:00,69
8302009 6:00,68
8302009 7:00,67
8302009 8:00,71
8302009 9:00,75
8302009 10:00,80
8302009 11:00,80
8302009 12:00,82
8302009 13:00,83
8302009 14:00,85
8302009 15:00,87
8302009 16:00,89
8302009 17:00,89
8302009 18:00,87
8302009 19:00,84
8302009 20:00,80
8302009 21:00,76
8302009 22:00,72
8302009 23:00,72
8312009 0:00,72
8312009 1:00,72
8312009 2:00,72
8312009 3:00,72
8312009 4:00,71
8312009 5:00,71
8312009 6:00,72
8312009 7:00,68
8312009 8:00,67
8312009 9:00,67
8312009 10:00,67
8312009 11:00,68
8312009 12:00,69
8312009 13:00,70
8312009 14:00,71
8312009 15:00,70
8312009 16:00,70
8312009 17:00,70
8312009 18:00,70
8312009 19:00,70
8312009 20:00,69
8312009 21:00,69
8312009 22:00,69
8312009 23:00,68
912009 0:00,68
912009 1:00,68
912009 2:00,68
912009 3:00,67
912009 4:00,67
912009 5:00,66
912009 6:00,66
912009 7:00,66
912009 8:00,66
912009 9:00,67
912009 10:00,70
912009 11:00,73
912009 12:00,76
912009 13:00,77
912009 14:00,79
912009 15:00,79
912009 16:00,80
912009 17:00,80
912009 18:00,79
912009 19:00,75
912009 20:00,73
912009 21:00,67
912009 22:00,64
912009 23:00,64
922009 0:00,62
922009 1:00,62
922009 2:00,61
922009 3:00,60
922009 4:00,59
922009 5:00,58
922009 6:00,58
922009 7:00,57
922009 8:00,57
922009 9:00,64
922009 10:00,67
922009 11:00,71
922009 12:00,73
922009 13:00,74
922009 14:00,76
922009 15:00,78
922009 16:00,78
922009 17:00,79
922009 18:00,78
922009 19:00,74
922009 20:00,71
922009 21:00,66
922009 22:00,65
922009 23:00,65
932009 0:00,64
932009 1:00,62
932009 2:00,60
932009 3:00,61
932009 4:00,57
932009 5:00,56
932009 6:00,55
932009 7:00,54
932009 8:00,60
932009 9:00,64
932009 10:00,70
932009 11:00,74
932009 12:00,76
932009 13:00,78
932009 14:00,80
932009 15:00,82
932009 16:00,82
932009 17:00,83
932009 18:00,82
932009 19:00,79
932009 20:00,72
932009 21:00,66
932009 22:00,63
932009 23:00,63
942009 0:00,63
942009 1:00,62
942009 2:00,60
942009 3:00,59
942009 4:00,57
942009 5:00,57
942009 6:00,55
942009 7:00,55
942009 8:00,57
942009 9:00,64
942009 10:00,71
942009 11:00,76
942009 12:00,80
942009 13:00,82
942009 14:00,84
942009 15:00,85
942009 16:00,86
942009 17:00,86
942009 18:00,86
942009 19:00,83
942009 20:00,76
942009 21:00,71
942009 22:00,67
942009 23:00,66
952009 0:00,64
952009 1:00,61
952009 2:00,61
952009 3:00,60
952009 4:00,59
952009 5:00,57
952009 6:00,57
952009 7:00,57
952009 8:00,59
952009 9:00,67
952009 10:00,74
952009 11:00,80
952009 12:00,84
952009 13:00,87
952009 14:00,87
952009 15:00,89
952009 16:00,89
952009 17:00,89
952009 18:00,87
952009 19:00,84
952009 20:00,77
952009 21:00,74
952009 22:00,72
952009 23:00,69
962009 0:00,66
962009 1:00,65
962009 2:00,63
962009 3:00,62
962009 4:00,61
962009 5:00,60
962009 6:00,59
962009 7:00,60
962009 8:00,61
962009 9:00,66
962009 10:00,73
962009 11:00,79
962009 12:00,83
962009 13:00,85
962009 14:00,86
962009 15:00,87
962009 16:00,86
962009 17:00,84
962009 18:00,85
962009 19:00,82
962009 20:00,77
962009 21:00,70
962009 22:00,68
962009 23:00,66
972009 0:00,64
972009 1:00,63
972009 2:00,63
972009 3:00,61
972009 4:00,60
972009 5:00,58
972009 6:00,58
972009 7:00,62
972009 8:00,61
972009 9:00,70
972009 10:00,75
972009 11:00,77
972009 12:00,78
972009 13:00,81
972009 14:00,81
972009 15:00,82
972009 16:00,82
972009 17:00,81
972009 18:00,83
972009 19:00,79
972009 20:00,77
972009 21:00,73
972009 22:00,72
972009 23:00,70
982009 0:00,71
982009 1:00,71
982009 2:00,72
982009 3:00,71
982009 4:00,71
982009 5:00,71
982009 6:00,71
982009 7:00,71
982009 8:00,71
982009 9:00,72
982009 10:00,73
982009 11:00,75
982009 12:00,75
982009 13:00,78
982009 14:00,82
982009 15:00,84
982009 16:00,82
982009 17:00,85
982009 18:00,84
982009 19:00,82
982009 20:00,75
982009 21:00,70
982009 22:00,70
982009 23:00,69
992009 0:00,69
992009 1:00,67
992009 2:00,66
992009 3:00,64
992009 4:00,65
992009 5:00,64
992009 6:00,62
992009 7:00,62
992009 8:00,64
992009 9:00,68
992009 10:00,70
992009 11:00,73
992009 12:00,74
992009 13:00,80
992009 14:00,82
992009 15:00,83
992009 16:00,82
992009 17:00,84
992009 18:00,82
992009 19:00,79
992009 20:00,75
992009 21:00,73
992009 22:00,70
992009 23:00,67
9102009 0:00,69
9102009 1:00,67
9102009 2:00,67
9102009 3:00,66
9102009 4:00,67
9102009 5:00,67
9102009 6:00,65
9102009 7:00,65
9102009 8:00,65
9102009 9:00,67
9102009 10:00,70
9102009 11:00,73
9102009 12:00,74
9102009 13:00,77
9102009 14:00,76
9102009 15:00,78
9102009 16:00,78
9102009 17:00,78
9102009 18:00,76
9102009 19:00,74
9102009 20:00,72
9102009 21:00,71
9102009 22:00,70
9102009 23:00,68
9112009 0:00,65
9112009 1:00,61
9112009 2:00,60
9112009 3:00,59
9112009 4:00,58
9112009 5:00,57
9112009 6:00,55
9112009 7:00,56
9112009 8:00,58
9112009 9:00,63
9112009 10:00,67
9112009 11:00,71
9112009 12:00,75
9112009 13:00,79
9112009 14:00,78
9112009 15:00,81
9112009 16:00,81
9112009 17:00,83
9112009 18:00,82
9112009 19:00,80
9112009 20:00,73
9112009 21:00,69
9112009 22:00,66
9112009 23:00,65
9122009 0:00,63
9122009 1:00,63
9122009 2:00,62
9122009 3:00,62
9122009 4:00,62
9122009 5:00,60
9122009 6:00,60
9122009 7:00,58
9122009 8:00,61
9122009 9:00,67
9122009 10:00,74
9122009 11:00,80
9122009 12:00,82
9122009 13:00,84
9122009 14:00,87
9122009 15:00,89
9122009 16:00,88
9122009 17:00,89
9122009 18:00,86
9122009 19:00,83
9122009 20:00,76
9122009 21:00,72
9122009 22:00,70
9122009 23:00,69
9132009 0:00,66
9132009 1:00,65
9132009 2:00,64
9132009 3:00,63
9132009 4:00,62
9132009 5:00,61
9132009 6:00,60
9132009 7:00,58
9132009 8:00,61
9132009 9:00,67
9132009 10:00,72
9132009 11:00,77
9132009 12:00,79
9132009 13:00,82
9132009 14:00,83
9132009 15:00,85
9132009 16:00,85
9132009 17:00,85
9132009 18:00,84
9132009 19:00,80
9132009 20:00,76
9132009 21:00,72
9132009 22:00,67
9132009 23:00,65
9142009 0:00,65
9142009 1:00,63
9142009 2:00,62
9142009 3:00,61
9142009 4:00,60
9142009 5:00,59
9142009 6:00,58
9142009 7:00,58
9142009 8:00,60
9142009 9:00,67
9142009 10:00,75
9142009 11:00,80
9142009 12:00,84
9142009 13:00,85
9142009 14:00,87
9142009 15:00,85
9142009 16:00,88
9142009 17:00,86
9142009 18:00,86
9142009 19:00,82
9142009 20:00,75
9142009 21:00,71
9142009 22:00,69
9142009 23:00,68
9152009 0:00,65
9152009 1:00,64
9152009 2:00,64
9152009 3:00,62
9152009 4:00,62
9152009 5:00,61
9152009 6:00,59
9152009 7:00,59
9152009 8:00,62
9152009 9:00,68
9152009 10:00,77
9152009 11:00,82
9152009 12:00,84
9152009 13:00,85
9152009 14:00,86
9152009 15:00,86
9152009 16:00,85
9152009 17:00,84
9152009 18:00,84
9152009 19:00,82
9152009 20:00,79
9152009 21:00,74
9152009 22:00,73
9152009 23:00,72
9162009 0:00,72
9162009 1:00,71
9162009 2:00,71
9162009 3:00,71
9162009 4:00,70
9162009 5:00,70
9162009 6:00,69
9162009 7:00,68
9162009 8:00,70
9162009 9:00,73
9162009 10:00,77
9162009 11:00,80
9162009 12:00,82
9162009 13:00,85
9162009 14:00,83
9162009 15:00,76
9162009 16:00,74
9162009 17:00,73
9162009 18:00,73
9162009 19:00,73
9162009 20:00,72
9162009 21:00,72
9162009 22:00,72
9162009 23:00,71
9172009 0:00,70
9172009 1:00,69
9172009 2:00,69
9172009 3:00,69
9172009 4:00,69
9172009 5:00,69
9172009 6:00,69
9172009 7:00,69
9172009 8:00,69
9172009 9:00,70
9172009 10:00,71
9172009 11:00,73
9172009 12:00,74
9172009 13:00,78
9172009 14:00,79
9172009 15:00,79
9172009 16:00,79
9172009 17:00,79
9172009 18:00,78
9172009 19:00,75
9172009 20:00,72
9172009 21:00,71
9172009 22:00,70
9172009 23:00,70
9182009 0:00,69
9182009 1:00,69
9182009 2:00,69
9182009 3:00,69
9182009 4:00,69
9182009 5:00,69
9182009 6:00,69
9182009 7:00,69
9182009 8:00,70
9182009 9:00,71
9182009 10:00,72
9182009 11:00,73
9182009 12:00,75
9182009 13:00,78
9182009 14:00,79
9182009 15:00,79
9182009 16:00,80
9182009 17:00,81
9182009 18:00,80
9182009 19:00,76
9182009 20:00,73
9182009 21:00,70
9182009 22:00,68
9182009 23:00,67
9192009 0:00,66
9192009 1:00,65
9192009 2:00,65
9192009 3:00,64
9192009 4:00,63
9192009 5:00,63
9192009 6:00,63
9192009 7:00,64
9192009 8:00,66
9192009 9:00,71
9192009 10:00,77
9192009 11:00,82
9192009 12:00,83
9192009 13:00,86
9192009 14:00,83
9192009 15:00,84
9192009 16:00,79
9192009 17:00,78
9192009 18:00,78
9192009 19:00,77
9192009 20:00,75
9192009 21:00,74
9192009 22:00,74
9192009 23:00,73
9202009 0:00,74
9202009 1:00,73
9202009 2:00,71
9202009 3:00,70
9202009 4:00,69
9202009 5:00,67
9202009 6:00,67
9202009 7:00,66
9202009 8:00,66
9202009 9:00,68
9202009 10:00,71
9202009 11:00,76
9202009 12:00,78
9202009 13:00,82
9202009 14:00,84
9202009 15:00,83
9202009 16:00,85
9202009 17:00,84
9202009 18:00,82
9202009 19:00,80
9202009 20:00,77
9202009 21:00,76
9202009 22:00,75
9202009 23:00,75
9212009 0:00,74
9212009 1:00,72
9212009 2:00,70
9212009 3:00,69
9212009 4:00,67
9212009 5:00,67
9212009 6:00,67
9212009 7:00,67
9212009 8:00,68
9212009 9:00,70
9212009 10:00,74
9212009 11:00,77
9212009 12:00,80
9212009 13:00,83
9212009 14:00,82
9212009 15:00,84
9212009 16:00,86
9212009 17:00,83
9212009 18:00,82
9212009 19:00,79
9212009 20:00,75
9212009 21:00,73
9212009 22:00,69
9212009 23:00,66
9222009 0:00,66
9222009 1:00,63
9222009 2:00,64
9222009 3:00,63
9222009 4:00,62
9222009 5:00,60
9222009 6:00,60
9222009 7:00,64
9222009 8:00,65
9222009 9:00,69
9222009 10:00,73
9222009 11:00,75
9222009 12:00,76
9222009 13:00,76
9222009 14:00,77
9222009 15:00,74
9222009 16:00,75
9222009 17:00,76
9222009 18:00,76
9222009 19:00,75
9222009 20:00,75
9222009 21:00,74
9222009 22:00,73
9222009 23:00,72
9232009 0:00,72
9232009 1:00,72
9232009 2:00,72
9232009 3:00,72
9232009 4:00,72
9232009 5:00,72
9232009 6:00,72
9232009 7:00,72
9232009 8:00,73
9232009 9:00,74
9232009 10:00,74
9232009 11:00,76
9232009 12:00,78
9232009 13:00,81
9232009 14:00,84
9232009 15:00,85
9232009 16:00,87
9232009 17:00,86
9232009 18:00,85
9232009 19:00,83
9232009 20:00,78
9232009 21:00,77
9232009 22:00,76
9232009 23:00,75
9242009 0:00,73
9242009 1:00,73
9242009 2:00,73
9242009 3:00,73
9242009 4:00,72
9242009 5:00,72
9242009 6:00,73
9242009 7:00,73
9242009 8:00,73
9242009 9:00,76
9242009 10:00,78
9242009 11:00,82
9242009 12:00,84
9242009 13:00,88
9242009 14:00,79
9242009 15:00,85
9242009 16:00,84
9242009 17:00,88
9242009 18:00,88
9242009 19:00,84
9242009 20:00,81
9242009 21:00,78
9242009 22:00,78
9242009 23:00,78
9252009 0:00,77
9252009 1:00,75
9252009 2:00,75
9252009 3:00,74
9252009 4:00,73
9252009 5:00,73
9252009 6:00,70
9252009 7:00,70
9252009 8:00,72
9252009 9:00,77
9252009 10:00,82
9252009 11:00,86
9252009 12:00,89
9252009 13:00,87
9252009 14:00,89
9252009 15:00,88
9252009 16:00,82
9252009 17:00,78
9252009 18:00,83
9252009 19:00,77
9252009 20:00,74
9252009 21:00,70
9252009 22:00,67
9252009 23:00,67
9262009 0:00,67
9262009 1:00,66
9262009 2:00,65
9262009 3:00,65
9262009 4:00,65
9262009 5:00,65
9262009 6:00,64
9262009 7:00,64
9262009 8:00,64
9262009 9:00,64
9262009 10:00,65
9262009 11:00,66
9262009 12:00,67
9262009 13:00,67
9262009 14:00,67
9262009 15:00,68
9262009 16:00,69
9262009 17:00,69
9262009 18:00,69
9262009 19:00,69
9262009 20:00,69
9262009 21:00,68
9262009 22:00,68
9262009 23:00,68
9272009 0:00,68
9272009 1:00,68
9272009 2:00,68
9272009 3:00,68
9272009 4:00,68
9272009 5:00,68
9272009 6:00,67
9272009 7:00,67
9272009 8:00,67
9272009 9:00,67
9272009 10:00,68
9272009 11:00,69
9272009 12:00,72
9272009 13:00,76
9272009 14:00,79
9272009 15:00,81
9272009 16:00,82
9272009 17:00,82
9272009 18:00,81
9272009 19:00,77
9272009 20:00,71
9272009 21:00,70
9272009 22:00,69
9272009 23:00,65
9282009 0:00,64
9282009 1:00,62
9282009 2:00,60
9282009 3:00,58
9282009 4:00,57
9282009 5:00,57
9282009 6:00,57
9282009 7:00,57
9282009 8:00,58
9282009 9:00,65
9282009 10:00,71
9282009 11:00,78
9282009 12:00,82
9282009 13:00,86
9282009 14:00,89
9282009 15:00,90
9282009 16:00,89
9282009 17:00,88
9282009 18:00,86
9282009 19:00,83
9282009 20:00,81
9282009 21:00,78
9282009 22:00,69
9282009 23:00,63
9292009 0:00,59
9292009 1:00,57
9292009 2:00,52
9292009 3:00,51
9292009 4:00,49
9292009 5:00,48
9292009 6:00,46
9292009 7:00,47
9292009 8:00,50
9292009 9:00,58
9292009 10:00,63
9292009 11:00,69
9292009 12:00,71
9292009 13:00,74
9292009 14:00,76
9292009 15:00,77
9292009 16:00,76
9292009 17:00,75
9292009 18:00,73
9292009 19:00,69
9292009 20:00,65
9292009 21:00,61
9292009 22:00,60
9292009 23:00,58
9302009 0:00,52
9302009 1:00,51
9302009 2:00,48
9302009 3:00,47
9302009 4:00,46
9302009 5:00,46
9302009 6:00,45
9302009 7:00,44
9302009 8:00,46
9302009 9:00,57
9302009 10:00,63
9302009 11:00,67
9302009 12:00,69
9302009 13:00,71
9302009 14:00,73
9302009 15:00,74
9302009 16:00,74
9302009 17:00,75
9302009 18:00,74
9302009 19:00,68
9302009 20:00,61
9302009 21:00,57
9302009 22:00,53
9302009 23:00,57
1012009 0:00,50
1012009 1:00,50
1012009 2:00,48
1012009 3:00,46
1012009 4:00,46
1012009 5:00,45
1012009 6:00,44
1012009 7:00,43
1012009 8:00,44
1012009 9:00,53
1012009 10:00,60
1012009 11:00,65
1012009 12:00,69
1012009 13:00,72
1012009 14:00,75
1012009 15:00,77
1012009 16:00,78
1012009 17:00,77
1012009 18:00,76
1012009 19:00,73
1012009 20:00,63
1012009 21:00,59
1012009 22:00,55
1012009 23:00,53
1022009 0:00,51
1022009 1:00,50
1022009 2:00,50
1022009 3:00,49
1022009 4:00,48
1022009 5:00,47
1022009 6:00,47
1022009 7:00,47
1022009 8:00,49
1022009 9:00,59
1022009 10:00,67
1022009 11:00,71
1022009 12:00,72
1022009 13:00,78
1022009 14:00,77
1022009 15:00,77
1022009 16:00,76
1022009 17:00,76
1022009 18:00,77
1022009 19:00,74
1022009 20:00,71
1022009 21:00,65
1022009 22:00,68
1022009 23:00,68
1032009 0:00,62
1032009 1:00,61
1032009 2:00,60
1032009 3:00,61
1032009 4:00,60
1032009 5:00,59
1032009 6:00,62
1032009 7:00,62
1032009 8:00,58
1032009 9:00,66
1032009 10:00,69
1032009 11:00,74
1032009 12:00,78
1032009 13:00,81
1032009 14:00,83
1032009 15:00,84
1032009 16:00,85
1032009 17:00,84
1032009 18:00,82
1032009 19:00,78
1032009 20:00,70
1032009 21:00,60
1032009 22:00,58
1032009 23:00,56
1042009 0:00,55
1042009 1:00,55
1042009 2:00,52
1042009 3:00,48
1042009 4:00,47
1042009 5:00,46
1042009 6:00,45
1042009 7:00,45
1042009 8:00,47
1042009 9:00,54
1042009 10:00,62
1042009 11:00,69
1042009 12:00,72
1042009 13:00,75
1042009 14:00,76
1042009 15:00,78
1042009 16:00,78
1042009 17:00,81
1042009 18:00,77
1042009 19:00,71
1042009 20:00,69
1042009 21:00,65
1042009 22:00,63
1042009 23:00,64
1052009 0:00,62
1052009 1:00,61
1052009 2:00,59
1052009 3:00,59
1052009 4:00,58
1052009 5:00,58
1052009 6:00,58
1052009 7:00,58
1052009 8:00,58
1052009 9:00,58
1052009 10:00,59
1052009 11:00,59
1052009 12:00,59
1052009 13:00,60
1052009 14:00,61
1052009 15:00,61
1052009 16:00,62
1052009 17:00,61
1052009 18:00,61
1052009 19:00,60
1052009 20:00,60
1052009 21:00,60
1052009 22:00,61
1052009 23:00,61
1062009 0:00,61
1062009 1:00,61
1062009 2:00,61
1062009 3:00,61
1062009 4:00,61
1062009 5:00,61
1062009 6:00,61
1062009 7:00,61
1062009 8:00,62
1062009 9:00,63
1062009 10:00,63
1062009 11:00,63
1062009 12:00,64
1062009 13:00,65
1062009 14:00,65
1062009 15:00,66
1062009 16:00,67
1062009 17:00,68
1062009 18:00,68
1062009 19:00,66
1062009 20:00,64
1062009 21:00,65
1062009 22:00,64
1062009 23:00,64
1072009 0:00,64
1072009 1:00,64
1072009 2:00,64
1072009 3:00,65
1072009 4:00,66
1072009 5:00,68
1072009 6:00,70
1072009 7:00,71
1072009 8:00,71
1072009 9:00,73
1072009 10:00,76
1072009 11:00,78
1072009 12:00,81
1072009 13:00,82
1072009 14:00,85
1072009 15:00,84
1072009 16:00,88
1072009 17:00,87
1072009 18:00,84
1072009 19:00,79
1072009 20:00,65
1072009 21:00,60
1072009 22:00,58
1072009 23:00,57
1082009 0:00,55
1082009 1:00,52
1082009 2:00,51
1082009 3:00,48
1082009 4:00,47
1082009 5:00,47
1082009 6:00,46
1082009 7:00,45
1082009 8:00,45
1082009 9:00,54
1082009 10:00,62
1082009 11:00,66
1082009 12:00,68
1082009 13:00,71
1082009 14:00,73
1082009 15:00,75
1082009 16:00,76
1082009 17:00,76
1082009 18:00,75
1082009 19:00,70
1082009 20:00,64
1082009 21:00,61
1082009 22:00,60
1082009 23:00,58
1092009 0:00,63
1092009 1:00,62
1092009 2:00,63
1092009 3:00,61
1092009 4:00,58
1092009 5:00,56
1092009 6:00,58
1092009 7:00,56
1092009 8:00,59
1092009 9:00,65
1092009 10:00,69
1092009 11:00,74
1092009 12:00,79
1092009 13:00,82
1092009 14:00,82
1092009 15:00,84
1092009 16:00,84
1092009 17:00,85
1092009 18:00,84
1092009 19:00,81
1092009 20:00,78
1092009 21:00,80
1092009 22:00,78
1092009 23:00,78
10102009 0:00,79
10102009 1:00,78
10102009 2:00,76
10102009 3:00,75
10102009 4:00,76
10102009 5:00,76
10102009 6:00,76
10102009 7:00,76
10102009 8:00,76
10102009 9:00,78
10102009 10:00,80
10102009 11:00,81
10102009 12:00,79
10102009 13:00,79
10102009 14:00,81
10102009 15:00,83
10102009 16:00,82
10102009 17:00,83
10102009 18:00,80
10102009 19:00,77
10102009 20:00,76
10102009 21:00,74
10102009 22:00,72
10102009 23:00,71
10112009 0:00,66
10112009 1:00,65
10112009 2:00,63
10112009 3:00,62
10112009 4:00,62
10112009 5:00,61
10112009 6:00,58
10112009 7:00,58
10112009 8:00,58
10112009 9:00,59
10112009 10:00,60
10112009 11:00,60
10112009 12:00,62
10112009 13:00,62
10112009 14:00,64
10112009 15:00,65
10112009 16:00,67
10112009 17:00,66
10112009 18:00,66
10112009 19:00,65
10112009 20:00,64
10112009 21:00,64
10112009 22:00,62
10112009 23:00,60
10122009 0:00,59
10122009 1:00,60
10122009 2:00,60
10122009 3:00,59
10122009 4:00,59
10122009 5:00,58
10122009 6:00,58
10122009 7:00,57
10122009 8:00,57
10122009 9:00,59
10122009 10:00,60
10122009 11:00,60
10122009 12:00,61
10122009 13:00,60
10122009 14:00,59
10122009 15:00,60
10122009 16:00,59
10122009 17:00,59
10122009 18:00,59
10122009 19:00,58
10122009 20:00,59
10122009 21:00,58
10122009 22:00,58
10122009 23:00,57
10132009 0:00,56
10132009 1:00,55
10132009 2:00,54
10132009 3:00,54
10132009 4:00,54
10132009 5:00,55
10132009 6:00,55
10132009 7:00,53
10132009 8:00,54
10132009 9:00,57
10132009 10:00,61
10132009 11:00,67
10132009 12:00,71
10132009 13:00,75
10132009 14:00,77
10132009 15:00,78
10132009 16:00,78
10132009 17:00,78
10132009 18:00,76
10132009 19:00,69
10132009 20:00,65
10132009 21:00,64
10132009 22:00,63
10132009 23:00,62
10142009 0:00,61
10142009 1:00,62
10142009 2:00,64
10142009 3:00,64
10142009 4:00,64
10142009 5:00,63
10142009 6:00,61
10142009 7:00,56
10142009 8:00,55
10142009 9:00,54
10142009 10:00,54
10142009 11:00,54
10142009 12:00,53
10142009 13:00,53
10142009 14:00,53
10142009 15:00,53
10142009 16:00,52
10142009 17:00,51
10142009 18:00,51
10142009 19:00,51
10142009 20:00,50
10142009 21:00,50
10142009 22:00,50
10142009 23:00,50
10152009 0:00,50
10152009 1:00,50
10152009 2:00,49
10152009 3:00,49
10152009 4:00,48
10152009 5:00,48
10152009 6:00,48
10152009 7:00,48
10152009 8:00,48
10152009 9:00,48
10152009 10:00,49
10152009 11:00,50
10152009 12:00,50
10152009 13:00,51
10152009 14:00,53
10152009 15:00,53
10152009 16:00,54
10152009 17:00,54
10152009 18:00,54
10152009 19:00,54
10152009 20:00,54
10152009 21:00,54
10152009 22:00,54
10152009 23:00,54
10162009 0:00,54
10162009 1:00,54
10162009 2:00,54
10162009 3:00,54
10162009 4:00,54
10162009 5:00,54
10162009 6:00,54
10162009 7:00,53
10162009 8:00,53
10162009 9:00,53
10162009 10:00,53
10162009 11:00,55
10162009 12:00,57
10162009 13:00,60
10162009 14:00,64
10162009 15:00,64
10162009 16:00,64
10162009 17:00,64
10162009 18:00,61
10162009 19:00,59
10162009 20:00,57
10162009 21:00,54
10162009 22:00,51
10162009 23:00,50
10172009 0:00,48
10172009 1:00,51
10172009 2:00,51
10172009 3:00,51
10172009 4:00,51
10172009 5:00,50
10172009 6:00,49
10172009 7:00,49
10172009 8:00,48
10172009 9:00,50
10172009 10:00,52
10172009 11:00,55
10172009 12:00,57
10172009 13:00,58
10172009 14:00,56
10172009 15:00,55
10172009 16:00,55
10172009 17:00,54
10172009 18:00,54
10172009 19:00,52
10172009 20:00,51
10172009 21:00,51
10172009 22:00,50
10172009 23:00,50
10182009 0:00,50
10182009 1:00,48
10182009 2:00,47
10182009 3:00,45
10182009 4:00,43
10182009 5:00,41
10182009 6:00,40
10182009 7:00,39
10182009 8:00,40
10182009 9:00,44
10182009 10:00,50
10182009 11:00,52
10182009 12:00,52
10182009 13:00,54
10182009 14:00,53
10182009 15:00,54
10182009 16:00,54
10182009 17:00,53
10182009 18:00,53
10182009 19:00,52
10182009 20:00,51
10182009 21:00,50
10182009 22:00,46
10182009 23:00,43
10192009 0:00,42
10192009 1:00,40
10192009 2:00,36
10192009 3:00,35
10192009 4:00,33
10192009 5:00,32
10192009 6:00,31
10192009 7:00,31
10192009 8:00,32
10192009 9:00,39
10192009 10:00,46
10192009 11:00,52
10192009 12:00,56
10192009 13:00,58
10192009 14:00,61
10192009 15:00,61
10192009 16:00,62
10192009 17:00,63
10192009 18:00,62
10192009 19:00,53
10192009 20:00,47
10192009 21:00,44
10192009 22:00,42
10192009 23:00,40
10202009 0:00,39
10202009 1:00,37
10202009 2:00,36
10202009 3:00,35
10202009 4:00,35
10202009 5:00,33
10202009 6:00,32
10202009 7:00,33
10202009 8:00,32
10202009 9:00,39
10202009 10:00,48
10202009 11:00,58
10202009 12:00,64
10202009 13:00,68
10202009 14:00,71
10202009 15:00,73
10202009 16:00,72
10202009 17:00,72
10202009 18:00,70
10202009 19:00,60
10202009 20:00,54
10202009 21:00,50
10202009 22:00,47
10202009 23:00,45
10212009 0:00,43
10212009 1:00,41
10212009 2:00,40
10212009 3:00,39
10212009 4:00,38
10212009 5:00,36
10212009 6:00,36
10212009 7:00,35
10212009 8:00,34
10212009 9:00,43
10212009 10:00,52
10212009 11:00,62
10212009 12:00,68
10212009 13:00,72
10212009 14:00,76
10212009 15:00,77
10212009 16:00,77
10212009 17:00,76
10212009 18:00,73
10212009 19:00,61
10212009 20:00,56
10212009 21:00,56
10212009 22:00,56
10212009 23:00,51
10222009 0:00,48
10222009 1:00,45
10222009 2:00,45
10222009 3:00,43
10222009 4:00,42
10222009 5:00,40
10222009 6:00,39
10222009 7:00,38
10222009 8:00,37
10222009 9:00,44
10222009 10:00,54
10222009 11:00,65
10222009 12:00,71
10222009 13:00,76
10222009 14:00,78
10222009 15:00,78
10222009 16:00,77
10222009 17:00,77
10222009 18:00,76
10222009 19:00,69
10222009 20:00,68
10222009 21:00,66
10222009 22:00,65
10222009 23:00,67
10232009 0:00,66
10232009 1:00,64
10232009 2:00,64
10232009 3:00,62
10232009 4:00,63
10232009 5:00,63
10232009 6:00,64
10232009 7:00,64
10232009 8:00,63
10232009 9:00,67
10232009 10:00,69
10232009 11:00,71
10232009 12:00,77
10232009 13:00,79
10232009 14:00,81
10232009 15:00,82
10232009 16:00,83
10232009 17:00,77
10232009 18:00,75
10232009 19:00,74
10232009 20:00,72
10232009 21:00,70
10232009 22:00,70
10232009 23:00,70
10242009 0:00,70
10242009 1:00,71
10242009 2:00,71
10242009 3:00,71
10242009 4:00,72
10242009 5:00,72
10242009 6:00,72
10242009 7:00,72
10242009 8:00,73
10242009 9:00,74
10242009 10:00,74
10242009 11:00,73
10242009 12:00,74
10242009 13:00,67
10242009 14:00,69
10242009 15:00,70
10242009 16:00,72
10242009 17:00,74
10242009 18:00,72
10242009 19:00,69
10242009 20:00,67
10242009 21:00,64
10242009 22:00,64
10242009 23:00,61
10252009 0:00,59
10252009 1:00,57
10252009 2:00,50
10252009 3:00,49
10252009 4:00,47
10252009 5:00,46
10252009 6:00,45
10252009 7:00,43
10252009 8:00,43
10252009 9:00,51
10252009 10:00,54
10252009 11:00,56
10252009 12:00,59
10252009 13:00,60
10252009 14:00,61
10252009 15:00,61
10252009 16:00,62
10252009 17:00,61
10252009 18:00,60
10252009 19:00,57
10252009 20:00,55
10252009 21:00,53
10252009 22:00,52
10252009 23:00,50
10262009 0:00,47
10262009 1:00,46
10262009 2:00,46
10262009 3:00,45
10262009 4:00,45
10262009 5:00,47
10262009 6:00,48
10262009 7:00,48
10262009 8:00,48
10262009 9:00,50
10262009 10:00,55
10262009 11:00,58
10262009 12:00,60
10262009 13:00,62
10262009 14:00,63
10262009 15:00,63
10262009 16:00,64
10262009 17:00,63
10262009 18:00,62
10262009 19:00,59
10262009 20:00,58
10262009 21:00,59
10262009 22:00,59
10262009 23:00,59
10272009 0:00,58
10272009 1:00,57
10272009 2:00,56
10272009 3:00,56
10272009 4:00,56
10272009 5:00,55
10272009 6:00,55
10272009 7:00,55
